-0.585374 -0.321019

-0.658854 -0.123264
-0.634115 -0.156250
-0.625000 -0.125000
-0.658854 -0.123264

-0.658854 -0.123264
-0.625000 -0.125000
-0.619950 -0.095789
-0.658854 -0.123264

-0.717160 -0.192764
-0.679898 -0.164817
-0.715471 -0.156201
-0.717160 -0.192764

-0.811454 -0.074806
-0.763275 -0.079487
-0.810289 -0.045758
-0.811454 -0.074806

-0.717160 -0.192764
-0.756364 -0.189126
-0.739346 -0.218800
-0.717160 -0.192764

-0.718563 -0.049178
-0.736837 -0.091520
-0.692708 -0.078125
-0.718563 -0.049178

-0.646919 -0.001423
-0.616604 0.018085
-0.647493 0.036672
-0.646919 -0.001423

-0.320460 -0.192161
-0.316899 -0.154783
-0.346918 -0.163829
-0.320460 -0.192161

-0.489291 -0.292505
-0.525889 -0.308559
-0.491988 -0.336101
-0.489291 -0.292505

-0.383196 -0.115376
-0.372356 -0.145501
-0.338994 -0.116484
-0.383196 -0.115376

-0.429075 -0.311364
-0.415466 -0.342973
-0.400037 -0.312211
-0.429075 -0.311364

-0.585374 -0.321019
-0.621221 -0.354506
-0.572321 -0.358403
-0.585374 -0.321019

-0.412821 -0.127515
-0.404560 -0.175575
-0.372356 -0.145501
-0.412821 -0.127515

-0.357994 -0.193160
-0.389061 -0.204979
-0.353444 -0.248311
-0.357994 -0.193160

-0.736837 -0.091520
-0.718563 -0.049178
-0.758538 -0.050828
-0.736837 -0.091520

-0.622988 -0.031069
-0.667257 -0.061860
-0.639323 -0.073351
-0.622988 -0.031069

-0.481320 -0.257524
-0.442449 -0.247272
-0.471427 -0.223037
-0.481320 -0.257524

-0.667257 -0.061860
-0.718563 -0.049178
-0.692708 -0.078125
-0.667257 -0.061860

-0.758538 -0.050828
-0.718563 -0.049178
-0.758696 -0.019963
-0.758538 -0.050828

-0.596009 -0.270245
-0.632110 -0.252405
-0.626191 -0.285873
-0.596009 -0.270245

-0.415932 -0.265390
-0.441342 -0.285031
-0.429075 -0.311364
-0.415932 -0.265390

-0.736837 -0.091520
-0.703618 -0.121572
-0.692708 -0.078125
-0.736837 -0.091520

-0.515970 -0.199670
-0.565304 -0.191270
-0.557820 -0.227110
-0.515970 -0.199670

-0.515970 -0.199670
-0.471427 -0.223037
-0.481418 -0.189691
-0.515970 -0.199670

-0.565304 -0.191270
-0.575986 -0.156250
-0.594627 -0.181075
-0.565304 -0.191270

-0.517809 -0.242499
-0.557820 -0.227110
-0.568327 -0.256281
-0.517809 -0.242499

-0.696982 -0.014523
-0.646919 -0.001423
-0.690902 0.016966
-0.696982 -0.014523

-0.508727 -0.389076
-0.533211 -0.352207
-0.558316 -0.395442
-0.508727 -0.389076

-0.565304 -0.191270
-0.594627 -0.181075
-0.599702 -0.228503
-0.565304 -0.191270

-0.594627 -0.181075
-0.613491 -0.203042
-0.599702 -0.228503
-0.594627 -0.181075

-0.372356 -0.145501
-0.357994 -0.193160
-0.346918 -0.163829
-0.372356 -0.145501

-0.669947 -0.031776
-0.622988 -0.031069
-0.646919 -0.001423
-0.669947 -0.031776

-0.495518 -0.458884
-0.481935 -0.493649
-0.453607 -0.469347
-0.495518 -0.458884

-0.442449 -0.247272
-0.447335 -0.207103
-0.471427 -0.223037
-0.442449 -0.247272

-0.896111 -0.245599
-0.928056 -0.203856
-0.931969 -0.246828
-0.896111 -0.245599

-0.467504 -0.372970
-0.435398 -0.368531
-0.448416 -0.333040
-0.467504 -0.372970

-0.537084 -0.102704
-0.554497 -0.073019
-0.565277 -0.105703
-0.537084 -0.102704

-0.415932 -0.265390
-0.442449 -0.247272
-0.441342 -0.285031
-0.415932 -0.265390

-0.634115 -0.156250
-0.594627 -0.181075
-0.575986 -0.156250
-0.634115 -0.156250

-0.703618 -0.121572
-0.736837 -0.091520
-0.736040 -0.124026
-0.703618 -0.121572

-0.529566 -0.034779
-0.496943 -0.032556
-0.500000 0.000000
-0.529566 -0.034779

-0.448543 -0.178244
-0.404560 -0.175575
-0.427890 -0.154845
-0.448543 -0.178244

-0.557647 -0.305166
-0.544462 -0.276075
-0.568327 -0.256281
-0.557647 -0.305166

-0.420127 -0.216797
-0.415932 -0.265390
-0.383816 -0.265502
-0.420127 -0.216797

-0.481418 -0.189691
-0.447335 -0.207103
-0.448543 -0.178244
-0.481418 -0.189691

-0.404560 -0.175575
-0.412821 -0.127515
-0.427890 -0.154845
-0.404560 -0.175575

-0.596009 -0.270245
-0.599702 -0.228503
-0.632110 -0.252405
-0.596009 -0.270245

-0.055642 -0.332153
-0.015887 -0.310559
-0.044035 -0.280397
-0.055642 -0.332153

-0.495518 -0.458884
-0.471801 -0.422780
-0.507705 -0.425036
-0.495518 -0.458884

-0.491988 -0.336101
-0.462563 -0.306430
-0.489291 -0.292505
-0.491988 -0.336101

-0.599702 -0.228503
-0.568327 -0.256281
-0.557820 -0.227110
-0.599702 -0.228503

-0.429075 -0.311364
-0.462563 -0.306430
-0.448416 -0.333040
-0.429075 -0.311364

-0.552248 -0.134871
-0.537084 -0.102704
-0.565277 -0.105703
-0.552248 -0.134871

-0.557647 -0.305166
-0.585374 -0.321019
-0.572321 -0.358403
-0.557647 -0.305166

-0.355625 -0.301464
-0.324194 -0.267349
-0.353444 -0.248311
-0.355625 -0.301464

-0.935643 -0.030301
-0.906619 -0.043777
-0.904342 0.002497
-0.935643 -0.030301

-0.554497 -0.073019
-0.537084 -0.102704
-0.520709 -0.079560
-0.554497 -0.073019

-0.529566 -0.034779
-0.520709 -0.079560
-0.491111 -0.065286
-0.529566 -0.034779

-0.626191 -0.285873
-0.632110 -0.252405
-0.672102 -0.289911
-0.626191 -0.285873

-0.515970 -0.199670
-0.491088 -0.156250
-0.533537 -0.160764
-0.515970 -0.199670

-0.658854 -0.123264
-0.667257 -0.061860
-0.692708 -0.078125
-0.658854 -0.123264

-0.557820 -0.227110
-0.565304 -0.191270
-0.599702 -0.228503
-0.557820 -0.227110

-0.471801 -0.422780
-0.495518 -0.458884
-0.453607 -0.469347
-0.471801 -0.422780

-0.516207 -0.121887
-0.552248 -0.134871
-0.533537 -0.160764
-0.516207 -0.121887

-0.679640 -0.323020
-0.712789 -0.348455
-0.670249 -0.355939
-0.679640 -0.323020

-0.544462 -0.276075
-0.517809 -0.242499
-0.568327 -0.256281
-0.544462 -0.276075

-0.556777 -0.020500
-0.587379 -0.003022
-0.578945 -0.041782
-0.556777 -0.020500

-0.794720 -0.230840
-0.800106 -0.198388
-0.830695 -0.220138
-0.794720 -0.230840

-0.456959 -0.131095
-0.481943 -0.096840
-0.516207 -0.121887
-0.456959 -0.131095

-0.481943 -0.096840
-0.520709 -0.079560
-0.516207 -0.121887
-0.481943 -0.096840

-0.670249 -0.355939
-0.687873 -0.387010
-0.645189 -0.373896
-0.670249 -0.355939

-0.373148 -0.326191
-0.415466 -0.342973
-0.358097 -0.352497
-0.373148 -0.326191

-0.516207 -0.121887
-0.520709 -0.079560
-0.537084 -0.102704
-0.516207 -0.121887

-0.634115 -0.156250
-0.591520 -0.126551
-0.625000 -0.125000
-0.634115 -0.156250

-0.415932 -0.265390
-0.400037 -0.312211
-0.383816 -0.265502
-0.415932 -0.265390

-0.456959 -0.131095
-0.516207 -0.121887
-0.491088 -0.156250
-0.456959 -0.131095

-0.591520 -0.126551
-0.565277 -0.105703
-0.596894 -0.077155
-0.591520 -0.126551

-0.389061 -0.204979
-0.404560 -0.175575
-0.420127 -0.216797
-0.389061 -0.204979

-0.634115 -0.156250
-0.653791 -0.177718
-0.613491 -0.203042
-0.634115 -0.156250

-0.756364 -0.189126
-0.784161 -0.169616
-0.800106 -0.198388
-0.756364 -0.189126

-0.389364 -0.053308
-0.368800 -0.017239
-0.408986 -0.027674
-0.389364 -0.053308

-0.679898 -0.164817
-0.703618 -0.121572
-0.715471 -0.156201
-0.679898 -0.164817

-0.718563 -0.049178
-0.667257 -0.061860
-0.669947 -0.031776
-0.718563 -0.049178

-0.757399 0.018900
-0.758696 -0.019963
-0.728934 -0.011778
-0.757399 0.018900

-0.634115 -0.156250
-0.658854 -0.123264
-0.679898 -0.164817
-0.634115 -0.156250

-0.554497 -0.073019
-0.520709 -0.079560
-0.529566 -0.034779
-0.554497 -0.073019

-0.634115 -0.156250
-0.679898 -0.164817
-0.653791 -0.177718
-0.634115 -0.156250

-0.679898 -0.164817
-0.658854 -0.123264
-0.703618 -0.121572
-0.679898 -0.164817

-0.543999 0.007447
-0.529566 -0.034779
-0.500000 0.000000
-0.543999 0.007447

-0.439738 -0.092352
-0.481943 -0.096840
-0.456959 -0.131095
-0.439738 -0.092352

-0.836245 -0.330201
-0.863446 -0.340713
-0.842697 -0.361499
-0.836245 -0.330201

-0.565304 -0.191270
-0.515970 -0.199670
-0.533537 -0.160764
-0.565304 -0.191270

-0.596894 -0.077155
-0.622988 -0.031069
-0.639323 -0.073351
-0.596894 -0.077155

-0.516207 -0.121887
-0.537084 -0.102704
-0.552248 -0.134871
-0.516207 -0.121887

-0.429075 -0.311364
-0.441342 -0.285031
-0.462563 -0.306430
-0.429075 -0.311364

-0.404560 -0.175575
-0.389061 -0.204979
-0.357994 -0.193160
-0.404560 -0.175575

-0.565304 -0.191270
-0.533537 -0.160764
-0.575986 -0.156250
-0.565304 -0.191270

-0.619950 -0.095789
-0.596894 -0.077155
-0.639323 -0.073351
-0.619950 -0.095789

-0.591520 -0.126551
-0.552248 -0.134871
-0.565277 -0.105703
-0.591520 -0.126551

-0.439738 -0.092352
-0.466242 -0.043809
-0.491111 -0.065286
-0.439738 -0.092352

-0.481943 -0.096840
-0.491111 -0.065286
-0.520709 -0.079560
-0.481943 -0.096840

-0.622988 -0.031069
-0.596894 -0.077155
-0.578945 -0.041782
-0.622988 -0.031069

-0.565277 -0.105703
-0.554497 -0.073019
-0.596894 -0.077155
-0.565277 -0.105703

-0.529566 -0.034779
-0.556777 -0.020500
-0.578945 -0.041782
-0.529566 -0.034779

-0.578945 -0.041782
-0.596894 -0.077155
-0.554497 -0.073019
-0.578945 -0.041782

-0.517809 -0.242499
-0.471427 -0.223037
-0.515970 -0.199670
-0.517809 -0.242499

-0.456959 -0.131095
-0.491088 -0.156250
-0.448543 -0.178244
-0.456959 -0.131095

-0.439738 -0.092352
-0.412821 -0.127515
-0.394035 -0.085250
-0.439738 -0.092352

-0.466242 -0.043809
-0.439738 -0.092352
-0.421121 -0.061554
-0.466242 -0.043809

-0.658854 -0.123264
-0.619950 -0.095789
-0.639323 -0.073351
-0.658854 -0.123264

-0.619950 -0.095789
-0.625000 -0.125000
-0.591520 -0.126551
-0.619950 -0.095789

-0.529566 -0.034779
-0.578945 -0.041782
-0.554497 -0.073019
-0.529566 -0.034779

-0.578945 -0.041782
-0.587379 -0.003022
-0.622988 -0.031069
-0.578945 -0.041782

-0.357994 -0.193160
-0.372356 -0.145501
-0.404560 -0.175575
-0.357994 -0.193160

-0.439738 -0.092352
-0.456959 -0.131095
-0.412821 -0.127515
-0.439738 -0.092352

-0.439738 -0.092352
-0.491111 -0.065286
-0.481943 -0.096840
-0.439738 -0.092352

-0.491111 -0.065286
-0.466242 -0.043809
-0.496943 -0.032556
-0.491111 -0.065286

-0.616604 0.018085
-0.646919 -0.001423
-0.622988 -0.031069
-0.616604 0.018085

-0.667257 -0.061860
-0.622988 -0.031069
-0.669947 -0.031776
-0.667257 -0.061860

-0.389061 -0.204979
-0.420127 -0.216797
-0.383816 -0.265502
-0.389061 -0.204979

-0.421121 -0.061554
-0.439738 -0.092352
-0.394035 -0.085250
-0.421121 -0.061554

-0.481418 -0.189691
-0.471427 -0.223037
-0.447335 -0.207103
-0.481418 -0.189691

-0.404560 -0.175575
-0.448543 -0.178244
-0.420127 -0.216797
-0.404560 -0.175575

-0.427890 -0.154845
-0.456959 -0.131095
-0.448543 -0.178244
-0.427890 -0.154845

-0.360460 -0.090609
-0.394035 -0.085250
-0.383196 -0.115376
-0.360460 -0.090609

-0.513581 -0.273223
-0.517809 -0.242499
-0.544462 -0.276075
-0.513581 -0.273223

-0.448543 -0.178244
-0.491088 -0.156250
-0.481418 -0.189691
-0.448543 -0.178244

-0.513581 -0.273223
-0.544462 -0.276075
-0.525889 -0.308559
-0.513581 -0.273223

-0.489291 -0.292505
-0.441342 -0.285031
-0.481320 -0.257524
-0.489291 -0.292505

-0.517809 -0.242499
-0.513581 -0.273223
-0.481320 -0.257524
-0.517809 -0.242499

-0.420127 -0.216797
-0.448543 -0.178244
-0.447335 -0.207103
-0.420127 -0.216797

-0.557647 -0.305166
-0.533211 -0.352207
-0.525889 -0.308559
-0.557647 -0.305166

-0.481320 -0.257524
-0.513581 -0.273223
-0.489291 -0.292505
-0.481320 -0.257524

-0.491988 -0.336101
-0.525889 -0.308559
-0.533211 -0.352207
-0.491988 -0.336101

-0.489291 -0.292505
-0.513581 -0.273223
-0.525889 -0.308559
-0.489291 -0.292505

-0.489291 -0.292505
-0.462563 -0.306430
-0.441342 -0.285031
-0.489291 -0.292505

-0.517809 -0.242499
-0.481320 -0.257524
-0.471427 -0.223037
-0.517809 -0.242499

-0.353444 -0.248311
-0.389061 -0.204979
-0.383816 -0.265502
-0.353444 -0.248311

-0.442449 -0.247272
-0.420127 -0.216797
-0.447335 -0.207103
-0.442449 -0.247272

-0.533211 -0.352207
-0.508727 -0.389076
-0.491988 -0.336101
-0.533211 -0.352207

-0.448416 -0.333040
-0.491988 -0.336101
-0.467504 -0.372970
-0.448416 -0.333040

-0.525889 -0.308559
-0.544462 -0.276075
-0.557647 -0.305166
-0.525889 -0.308559

-0.467504 -0.372970
-0.491988 -0.336101
-0.508727 -0.389076
-0.467504 -0.372970

-0.471801 -0.422780
-0.467504 -0.372970
-0.508727 -0.389076
-0.471801 -0.422780

-0.400037 -0.312211
-0.355625 -0.301464
-0.383816 -0.265502
-0.400037 -0.312211

-0.227680 -0.423323
-0.251584 -0.393241
-0.265941 -0.419793
-0.227680 -0.423323

-0.672102 -0.289911
-0.632110 -0.252405
-0.672221 -0.255954
-0.672102 -0.289911

-0.696982 -0.014523
-0.690902 0.016966
-0.724711 0.022167
-0.696982 -0.014523

-0.757399 0.018900
-0.728934 -0.011778
-0.724711 0.022167
-0.757399 0.018900

-0.557647 -0.305166
-0.568327 -0.256281
-0.596009 -0.270245
-0.557647 -0.305166

-0.681670 -0.201269
-0.653791 -0.177718
-0.679898 -0.164817
-0.681670 -0.201269

-0.626191 -0.285873
-0.585374 -0.321019
-0.596009 -0.270245
-0.626191 -0.285873

-0.653791 -0.177718
-0.681670 -0.201269
-0.642408 -0.204521
-0.653791 -0.177718

-0.529566 -0.034779
-0.543999 0.007447
-0.556777 -0.020500
-0.529566 -0.034779

-0.626191 -0.285873
-0.646982 -0.312759
-0.617009 -0.323085
-0.626191 -0.285873

-0.587379 -0.003022
-0.556777 -0.020500
-0.543999 0.007447
-0.587379 -0.003022

-0.438343 0.002363
-0.408986 -0.027674
-0.399463 0.018250
-0.438343 0.002363

-0.388772 0.045255
-0.339131 0.005646
-0.367325 0.064841
-0.388772 0.045255

-0.616604 0.018085
-0.622988 -0.031069
-0.587379 -0.003022
-0.616604 0.018085

-0.646919 -0.001423
-0.647493 0.036672
-0.690902 0.016966
-0.646919 -0.001423

-0.543999 0.007447
-0.575744 0.043873
-0.587379 -0.003022
-0.543999 0.007447

-0.616604 0.018085
-0.587379 -0.003022
-0.575744 0.043873
-0.616604 0.018085

-0.543999 0.007447
-0.519147 0.020579
-0.545288 0.048695
-0.543999 0.007447

-0.545288 0.048695
-0.547506 0.079450
-0.575744 0.043873
-0.545288 0.048695

-0.690902 0.016966
-0.647493 0.036672
-0.676746 0.043448
-0.690902 0.016966

-0.696982 -0.014523
-0.724711 0.022167
-0.728934 -0.011778
-0.696982 -0.014523

-0.324021 -0.229539
-0.296903 -0.241179
-0.284379 -0.214457
-0.324021 -0.229539

-0.298437 -0.118609
-0.263062 -0.138560
-0.260540 -0.092751
-0.298437 -0.118609

-0.372356 -0.145501
-0.383196 -0.115376
-0.412821 -0.127515
-0.372356 -0.145501

-0.394035 -0.085250
-0.357309 -0.057137
-0.389364 -0.053308
-0.394035 -0.085250

-0.194719 -0.283919
-0.226635 -0.313800
-0.192315 -0.312800
-0.194719 -0.283919

-0.169423 -0.161572
-0.190569 -0.132253
-0.217728 -0.156109
-0.169423 -0.161572

-0.415466 -0.342973
-0.429075 -0.311364
-0.448416 -0.333040
-0.415466 -0.342973

-0.415932 -0.265390
-0.429075 -0.311364
-0.400037 -0.312211
-0.415932 -0.265390

-0.434299 -0.400924
-0.467504 -0.372970
-0.471801 -0.422780
-0.434299 -0.400924

-0.340575 -0.327769
-0.355625 -0.301464
-0.373148 -0.326191
-0.340575 -0.327769

-0.435398 -0.368531
-0.415466 -0.342973
-0.448416 -0.333040
-0.435398 -0.368531

-0.400203 -0.379969
-0.415466 -0.342973
-0.435398 -0.368531
-0.400203 -0.379969

-0.495518 -0.458884
-0.507705 -0.425036
-0.528332 -0.446084
-0.495518 -0.458884

-0.434299 -0.400924
-0.471801 -0.422780
-0.438601 -0.436646
-0.434299 -0.400924

-0.766314 -0.115168
-0.793118 -0.131795
-0.757854 -0.148139
-0.766314 -0.115168

-0.811454 -0.074806
-0.837954 -0.086761
-0.815860 -0.108596
-0.811454 -0.074806

-0.736040 -0.124026
-0.715471 -0.156201
-0.703618 -0.121572
-0.736040 -0.124026

-0.756364 -0.189126
-0.715471 -0.156201
-0.757854 -0.148139
-0.756364 -0.189126

-0.758538 -0.050828
-0.758696 -0.019963
-0.810289 -0.045758
-0.758538 -0.050828

-0.823840 -0.262911
-0.794720 -0.230840
-0.830695 -0.220138
-0.823840 -0.262911

-0.533211 -0.352207
-0.557647 -0.305166
-0.572321 -0.358403
-0.533211 -0.352207

-0.584501 -0.469598
-0.556599 -0.437749
-0.599964 -0.423099
-0.584501 -0.469598

-0.634115 -0.156250
-0.613491 -0.203042
-0.594627 -0.181075
-0.634115 -0.156250

-0.632110 -0.252405
-0.613491 -0.203042
-0.642408 -0.204521
-0.632110 -0.252405

-0.681670 -0.201269
-0.679898 -0.164817
-0.717160 -0.192764
-0.681670 -0.201269

-0.613491 -0.203042
-0.653791 -0.177718
-0.642408 -0.204521
-0.613491 -0.203042

-0.717160 -0.192764
-0.739346 -0.218800
-0.707822 -0.232096
-0.717160 -0.192764

-0.663983 -0.226372
-0.681670 -0.201269
-0.707822 -0.232096
-0.663983 -0.226372

-0.632110 -0.252405
-0.663983 -0.226372
-0.672221 -0.255954
-0.632110 -0.252405

-0.642408 -0.204521
-0.681670 -0.201269
-0.663983 -0.226372
-0.642408 -0.204521

-0.427554 0.035185
-0.438343 0.002363
-0.399463 0.018250
-0.427554 0.035185

-0.514456 0.048293
-0.506043 0.097996
-0.547506 0.079450
-0.514456 0.048293

-0.718563 -0.049178
-0.696982 -0.014523
-0.728934 -0.011778
-0.718563 -0.049178

-0.646919 -0.001423
-0.696982 -0.014523
-0.669947 -0.031776
-0.646919 -0.001423

-0.553916 0.241137
-0.594618 0.234389
-0.569554 0.209334
-0.553916 0.241137

-0.983424 -0.343750
-0.958706 -0.364988
-0.935737 -0.341871
-0.983424 -0.343750

-0.720660 0.069112
-0.745335 0.049456
-0.705774 0.044180
-0.720660 0.069112

-0.742506 -0.252861
-0.794720 -0.230840
-0.783768 -0.270039
-0.742506 -0.252861

-0.320460 -0.192161
-0.357994 -0.193160
-0.324021 -0.229539
-0.320460 -0.192161

-0.316899 -0.154783
-0.298437 -0.118609
-0.338994 -0.116484
-0.316899 -0.154783

-0.346918 -0.163829
-0.338994 -0.116484
-0.372356 -0.145501
-0.346918 -0.163829

-0.394035 -0.085250
-0.412821 -0.127515
-0.383196 -0.115376
-0.394035 -0.085250

-0.316899 -0.154783
-0.285558 -0.161346
-0.298437 -0.118609
-0.316899 -0.154783

-0.360460 -0.090609
-0.338994 -0.116484
-0.316594 -0.077071
-0.360460 -0.090609

-0.343529 -0.031565
-0.316594 -0.077071
-0.301611 -0.050563
-0.343529 -0.031565

-0.519147 0.020579
-0.469433 0.007999
-0.514456 0.048293
-0.519147 0.020579

-0.373148 -0.326191
-0.355625 -0.301464
-0.400037 -0.312211
-0.373148 -0.326191

-0.312459 -0.316454
-0.286409 -0.268762
-0.324194 -0.267349
-0.312459 -0.316454

-0.610332 -0.452368
-0.584501 -0.469598
-0.599964 -0.423099
-0.610332 -0.452368

-0.450646 -0.501460
-0.419837 -0.506135
-0.453607 -0.469347
-0.450646 -0.501460

-0.453607 -0.469347
-0.481935 -0.493649
-0.450646 -0.501460
-0.453607 -0.469347

-0.329156 -0.435017
-0.323165 -0.479775
-0.298955 -0.459266
-0.329156 -0.435017

-0.736837 -0.091520
-0.763275 -0.079487
-0.766314 -0.115168
-0.736837 -0.091520

-0.715471 -0.156201
-0.736040 -0.124026
-0.757854 -0.148139
-0.715471 -0.156201

-0.810289 -0.045758
-0.763275 -0.079487
-0.758538 -0.050828
-0.810289 -0.045758

-0.763275 -0.079487
-0.788906 -0.093157
-0.766314 -0.115168
-0.763275 -0.079487

-0.826641 -0.008529
-0.783293 -0.001316
-0.800124 0.022297
-0.826641 -0.008529

-0.783293 -0.001316
-0.826641 -0.008529
-0.810289 -0.045758
-0.783293 -0.001316

-0.818099 -0.170850
-0.793118 -0.131795
-0.837365 -0.131010
-0.818099 -0.170850

-0.766314 -0.115168
-0.736040 -0.124026
-0.736837 -0.091520
-0.766314 -0.115168

-0.707083 -0.269484
-0.672221 -0.255954
-0.707822 -0.232096
-0.707083 -0.269484

-0.736040 -0.124026
-0.766314 -0.115168
-0.757854 -0.148139
-0.736040 -0.124026

-0.866636 -0.266058
-0.823840 -0.262911
-0.830695 -0.220138
-0.866636 -0.266058

-0.788906 -0.093157
-0.815860 -0.108596
-0.793118 -0.131795
-0.788906 -0.093157

-0.756364 -0.189126
-0.800106 -0.198388
-0.794720 -0.230840
-0.756364 -0.189126

-0.885381 -0.197476
-0.904128 -0.167949
-0.928056 -0.203856
-0.885381 -0.197476

-0.836245 -0.330201
-0.787726 -0.338343
-0.808438 -0.295040
-0.836245 -0.330201

-0.866636 -0.266058
-0.830695 -0.220138
-0.868106 -0.223171
-0.866636 -0.266058

-0.842903 -0.301810
-0.866636 -0.266058
-0.877501 -0.299024
-0.842903 -0.301810

-0.756364 -0.189126
-0.717160 -0.192764
-0.715471 -0.156201
-0.756364 -0.189126

-0.808438 -0.295040
-0.842903 -0.301810
-0.836245 -0.330201
-0.808438 -0.295040

-0.815419 -0.350614
-0.812716 -0.385709
-0.773396 -0.365029
-0.815419 -0.350614

-0.788906 -0.093157
-0.793118 -0.131795
-0.766314 -0.115168
-0.788906 -0.093157

-0.624497 -0.403571
-0.599964 -0.423099
-0.599064 -0.385230
-0.624497 -0.403571

-0.739346 -0.218800
-0.794720 -0.230840
-0.742506 -0.252861
-0.739346 -0.218800

-0.717160 -0.192764
-0.707822 -0.232096
-0.681670 -0.201269
-0.717160 -0.192764

-0.742506 -0.252861
-0.741449 -0.289114
-0.707083 -0.269484
-0.742506 -0.252861

-0.663983 -0.226372
-0.707822 -0.232096
-0.672221 -0.255954
-0.663983 -0.226372

-0.800106 -0.198388
-0.784161 -0.169616
-0.818099 -0.170850
-0.800106 -0.198388

-0.794720 -0.230840
-0.739346 -0.218800
-0.756364 -0.189126
-0.794720 -0.230840

-0.793118 -0.131795
-0.784161 -0.169616
-0.757854 -0.148139
-0.793118 -0.131795

-0.707822 -0.232096
-0.739346 -0.218800
-0.742506 -0.252861
-0.707822 -0.232096

-0.621221 -0.354506
-0.585374 -0.321019
-0.617009 -0.323085
-0.621221 -0.354506

-0.558316 -0.395442
-0.572321 -0.358403
-0.599064 -0.385230
-0.558316 -0.395442

-0.646149 -0.341067
-0.679640 -0.323020
-0.670249 -0.355939
-0.646149 -0.341067

-0.558316 -0.395442
-0.599064 -0.385230
-0.599964 -0.423099
-0.558316 -0.395442

-0.519147 0.020579
-0.500000 0.000000
-0.469433 0.007999
-0.519147 0.020579

-0.519147 0.020579
-0.514456 0.048293
-0.545288 0.048695
-0.519147 0.020579

-0.421514 0.099774
-0.448811 0.118396
-0.446564 0.071791
-0.421514 0.099774

-0.614837 0.055981
-0.648864 0.079109
-0.647493 0.036672
-0.614837 0.055981

-0.614837 0.055981
-0.647493 0.036672
-0.616604 0.018085
-0.614837 0.055981

